-1 12000 -200
-1 12000 -200
-1 12000 -198
-1 12000 -200
-1 12000 -168
-1 12000 -175
-1 12000 -125
-1 12000 -200
-1 12000 -200
-1 12000 -151
-1 12000 -200
-1 12000 -199
-1 12000 -100
-1 12000 -163
-1 12000 -200
-1 12000 -189
-1 12000 -191
-1 12000 -180
-1 12000 -179
-1 12000 -200
-1 12000 -166
-1 12000 74
-1 12000 -200
-1 12000 -200
-1 12000 -187
-1 12000 -162
-1 12000 -193
-1 12000 -192
-1 12000 -200
-1 12000 -138
-1 12000 -183
-1 12000 -137
-1 12000 -198
-1 12000 -200
-1 12000 -139
-1 12000 -103
-1 12000 -198
-1 12000 -130
-1 12000 -189
-1 12000 -200
-1 12000 -200
-1 12000 -186
-1 12000 -200
-1 12000 -168
-1 12000 -153
-1 12000 -190
-1 12000 -200
-1 12000 -184
-1 12000 -89
-1 12000 -155
-1 12000 -158
-1 12000 -200
-1 12000 -65
-1 12000 -160
-1 12000 -88
-1 12000 -177
-1 12000 -145
-1 12000 -59
-1 12000 -123
-1 12000 -122
-1 15000 -176
-1 15000 -100
-1 15000 -69
-1 15000 -94
-1 15000 -112
-1 15000 -188
-1 15000 -120
-1 15000 -162
-1 15000 -146
-1 15000 -128
-1 15000 -172
-1 15000 -118
-1 15000 -94
-1 15000 -200
-1 15000 -137
-1 15000 -106
-1 15000 -100
-1 15000 -124
-1 15000 -153
-1 15000 -126
-1 15000 -125
-1 15000 -76
-1 15000 -129
-1 15000 -156
-1 15000 -149
-1 15000 -153
-1 15000 -173
-1 15000 -129
-1 12000 -200
