-1 8000 -112
-1 8000 -122
-1 8000 -163
-1 8000 -136
-1 8000 -115
-1 8000 -122
-1 8000 -138
-1 8000 -115
-1 8000 -115
-1 8000 -150
-1 8000 -134
-1 8000 -116
-1 8000 -124
-1 8000 -120
-1 8000 -113
-1 8000 -114
-1 8000 -125
-1 8000 -110
-1 8000 -148
-1 8000 -133
-1 8000 -138
-1 8000 -113
-1 8000 -123
-1 8000 -121
-1 8000 -145
-1 15000 -200
-1 15000 -192
-1 15000 -200
-1 15000 -200
-1 15000 -159
-1 15000 -171
-1 15000 -200
-1 15000 -200
-1 15000 -180
-1 15000 -197
-1 15000 -193
-1 15000 -200
-1 15000 -200
-1 15000 -147
-1 15000 -200
-1 15000 -200
-1 15000 -200
-1 15000 -200
-1 15000 -200
-1 15000 -152
-1 15000 -197
-1 15000 -200
-1 15000 -163
