-1 12000 -200
-1 12000 -146
-1 12000 -83
-1 12000 -154
-1 12000 -126
-1 12000 -138
-1 12000 -200
-1 12000 -186
-1 12000 -173
-1 15000 -141
-1 12000 -200
-1 12000 -200
-1 12000 -188
-1 12000 -166
-1 12000 -200
-1 12000 -200
-1 12000 -189
-1 12000 -200
-1 12000 -186
-1 12000 -197
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -135
-1 12000 -200
-1 12000 -190
-1 12000 -180
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -160
-1 12000 -200
-1 12000 -198
-1 12000 -100
-1 12000 -99
-1 12000 -195
-1 12000 -109
-1 12000 -200
-1 12000 -200
-1 15000 -147
-1 15000 -168
-1 15000 -200
-1 15000 -200
-1 15000 -133
-1 15000 -184
-1 15000 -172
-1 15000 -150
-1 15000 -141
-1 15000 -164
-1 15000 -179
-1 15000 -179
-1 15000 -200
-1 15000 -148
-1 12000 -200
-1 12000 -63
-1 12000 -192
-1 12000 -141
-1 12000 -200
-1 12000 -174
-1 12000 -200
-1 12000 -126
-1 12000 -145
-1 12000 -134
-1 15000 -199
-1 15000 -200
-1 15000 -198
-1 15000 -200
