-1 15000 -37
-1 15000 75
-1 15000 -150
-1 15000 -150
-1 12000 -200
-1 12000 -200
-1 12000 -167
-1 12000 -200
-1 12000 -159
-1 12000 -126
-1 12000 -200
-1 12000 -126
-1 12000 -145
-1 12000 -156
-1 12000 -161
-1 12000 -164
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -130
-1 12000 -129
-1 12000 -188
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -19
-1 12000 -171
-1 12000 -200
-1 12000 -180
-1 12000 -181
-1 12000 -133
-1 12000 -189
-1 12000 -138
-1 12000 -138
-1 15000 -102
-1 15000 -200
-1 15000 -128
-1 15000 -158
-1 15000 -190
-1 15000 -115
-1 12000 -200
