-1 12000 -200
-1 12000 -171
-1 12000 -200
-1 12000 -191
-1 12000 -200
-1 12000 -200
-1 12000 -138
-1 12000 -196
-1 12000 -198
-1 12000 -163
-1 12000 -200
-1 12000 -186
-1 12000 -99
-1 12000 -121
-1 12000 -191
-1 12000 -134
-1 12000 -200
-1 12000 -18
-1 12000 -189
-1 12000 -105
-1 12000 -139
-1 12000 -181
-1 12000 -136
-1 12000 -200
-1 12000 -176
-1 12000 -200
-1 12000 -140
-1 12000 -116
-1 12000 12
-1 12000 -125
-1 12000 -200
-1 12000 -184
-1 12000 -172
-1 12000 -159
-1 12000 -200
-1 12000 -180
-1 12000 -200
-1 12000 -126
-1 12000 -200
-1 12000 -199
-1 12000 -173
-1 12000 -94
-1 12000 -200
-1 12000 -111
-1 12000 -168
