-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -153
-1 12000 -181
-1 12000 -165
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -104
-1 12000 -200
-1 12000 -172
-1 12000 -200
-1 12000 -188
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -186
-1 12000 -200
-1 12000 -200
-1 12000 -180
-1 12000 -200
-1 12000 -158
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -160
-1 12000 -196
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -155
-1 12000 -188
-1 12000 -191
-1 12000 -200
-1 12000 -163
-1 12000 -141
-1 12000 -189
-1 15000 -200
