-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 -188
-1 12000 120
-1 12000 -37
-1 12000 -170
-1 12000 -82
-1 12000 -188
-1 12000 -167
-1 12000 -200
-1 12000 -123
-1 12000 -200
-1 12000 -200
-1 12000 -131
-1 12000 -190
-1 12000 -153
-1 12000 -200
-1 12000 -174
-1 12000 -153
-1 12000 -149
-1 12000 -172
-1 12000 -120
-1 12000 -181
-1 12000 -200
-1 12000 -126
-1 12000 -200
-1 12000 -200
-1 12000 -125
-1 12000 -192
-1 12000 -111
-1 12000 -200
-1 12000 -135
-1 12000 -111
-1 12000 -127
-1 12000 -127
-1 12000 -135
-1 12000 -139
-1 12000 -114
