-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -146
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -190
-1 12000 -200
-1 12000 -200
-1 12000 -178
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -189
-1 12000 -200
-1 12000 -200
-1 12000 -188
-1 12000 -32
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -197
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -173
-1 12000 -185
-1 12000 -200
-1 12000 -188
-1 12000 -188
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -199
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -175
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -130
-1 12000 -197
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -47
-1 12000 -200
-1 12000 120
