-1 12000 -175
-1 15000 -108
-1 15000 -94
-1 15000 -11
-1 15000 -38
-1 15000 -48
-1 15000 -53
-1 15000 -44
-1 15000 -93
-1 15000 -35
-1 15000 -1
-1 15000 -81
-1 15000 -64
-1 15000 -29
-1 15000 -51
-1 15000 -50
-1 15000 -86
-1 15000 -75
-1 15000 -82
-1 15000 -34
-1 15000 -11
-1 15000 -80
-1 15000 -32
-1 15000 25
-1 15000 -51
-1 15000 -57
-1 15000 -159
-1 15000 -55
-1 15000 -70
-1 15000 -138
-1 15000 -199
-1 15000 -123
-1 15000 -155
-1 15000 -75
-1 15000 -181
-1 15000 -131
-1 15000 -83
-1 15000 -117
-1 15000 -140
-1 15000 -146
-1 15000 -101
-1 15000 -100
-1 15000 -114
-1 15000 -47
-1 15000 -170
-1 15000 -73
-1 15000 -175
-1 15000 -130
-1 15000 -127
-1 12000 -196
-1 12000 -161
-1 12000 -166
-1 12000 -162
-1 12000 -200
-1 12000 -175
