-1 5200 66
-1 5200 281
-1 5200 -1
-1 5200 87
-1 5200 307
-1 5200 183
-1 5200 244
-1 5200 113
-1 5200 103
-1 5200 202
-1 5200 -28
-1 5200 28
-1 5200 115
-1 5200 27
-1 5200 -65
-1 5200 -44
-1 5200 36
-1 5200 -78
-1 5200 -16
-1 5200 -59
-1 5200 150
-1 5200 -84
-1 5200 25
-1 5200 34
-1 5200 74
-1 5200 41
-1 5200 11
-1 5200 -39
-1 5200 28
-1 5200 100
-1 5200 132
-1 5200 -84
-1 5200 87
-1 5200 9
-1 5200 50
-1 5200 -51
-1 5200 226
-1 5200 21
-1 5200 93
-1 5200 51
-1 5200 -94
-1 5200 52
-1 5200 -24
-1 5200 -93
-1 5200 72
-1 5200 80
-1 5200 -81
-1 5200 98
-1 5200 -28
-1 5200 115
-1 5200 25
-1 5200 37
-1 5200 -47
-1 5200 165
-1 5200 25
-1 5200 -65
-1 5200 160
-1 5200 110
