-1 15000 -47
-1 15000 -31
-1 15000 -129
-1 15000 -34
-1 15000 -103
-1 15000 -38
-1 15000 -101
-1 15000 -61
-1 15000 -4
-1 15000 -61
-1 15000 -130
-1 15000 -81
-1 15000 -99
-1 15000 -175
-1 15000 110
-1 15000 -96
-1 15000 0
-1 15000 -151
-1 15000 -35
-1 15000 -142
-1 15000 -70
-1 15000 70
-1 15000 14
-1 15000 -141
-1 15000 80
-1 15000 5
-1 15000 -174
-1 15000 76
-1 15000 -64
-1 15000 -125
-1 15000 -200
-1 15000 -179
-1 15000 -200
-1 15000 11
-1 15000 -75
-1 15000 -88
-1 15000 50
-1 15000 -101
-1 15000 -103
-1 15000 -155
-1 15000 -100
-1 15000 -154
-1 15000 -99
-1 15000 11
-1 15000 -106
-1 15000 -3
-1 15000 -125
-1 15000 17
-1 15000 -87
-1 15000 -44
-1 15000 -62
-1 15000 31
-1 15000 -86
-1 15000 -147
-1 15000 -130
-1 15000 -24
