-1 15000 -116
-1 15000 -141
-1 15000 -123
-1 15000 -135
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -195
-1 12000 -199
-1 12000 -200
-1 12000 -175
-1 12000 -178
-1 12000 -180
-1 12000 -187
-1 12000 -200
-1 12000 -199
-1 12000 -193
-1 12000 -200
-1 12000 -166
-1 12000 -125
-1 12000 -200
-1 12000 -191
-1 12000 -190
-1 12000 -196
-1 12000 -152
-1 12000 -160
-1 12000 -200
-1 12000 -175
-1 12000 -200
-1 12000 -166
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -163
-1 12000 -178
-1 12000 -187
-1 12000 -189
-1 12000 -178
-1 12000 -197
-1 12000 -104
