-1 12000 -200
-1 12000 -189
-1 12000 -200
-1 12000 -200
-1 12000 -189
-1 12000 -171
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -155
-1 12000 -200
-1 12000 -131
-1 12000 -200
-1 8000 -113
-1 8000 -111
-1 12000 -163
-1 12000 -200
-1 12000 -166
-1 12000 -173
-1 15000 -125
-1 15000 -100
-1 15000 -147
-1 15000 -165
-1 15000 -179
-1 15000 -175
-1 12000 -96
-1 12000 -73
-1 12000 -74
-1 12000 -75
-1 12000 -124
-1 12000 -131
-1 12000 -141
-1 12000 -147
