-1 12000 -48
-1 12000 -161
-1 12000 -102
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -167
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -189
-1 12000 -176
-1 12000 -167
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -180
-1 12000 -135
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -188
-1 12000 -200
-1 12000 -191
-1 12000 -200
-1 15000 -150
-1 15000 -171
-1 15000 -114
-1 15000 -138
-1 15000 -99
-1 15000 -140
-1 15000 -94
-1 15000 -134
-1 15000 -167
-1 15000 -163
