-1 12000 -200
-1 12000 -168
-1 12000 -200
-1 12000 -200
-1 12000 -197
-1 12000 -163
-1 12000 -170
-1 12000 -171
-1 12000 -200
-1 12000 -200
-1 12000 -190
-1 12000 -150
-1 12000 -155
-1 12000 -200
-1 12000 -180
-1 12000 -200
-1 12000 -200
-1 12000 -113
-1 12000 -153
-1 12000 -181
-1 12000 -193
-1 12000 -156
-1 12000 -180
-1 12000 -200
-1 12000 -197
-1 12000 -200
-1 12000 -189
-1 12000 -186
-1 12000 -164
-1 12000 -200
-1 12000 -200
-1 12000 -191
-1 12000 -200
-1 12000 -160
-1 12000 -200
-1 12000 -200
-1 12000 -185
-1 12000 -200
-1 12000 -186
-1 12000 -200
-1 12000 -196
-1 12000 -199
-1 12000 -187
-1 12000 -123
-1 12000 -200
-1 12000 -200
-1 12000 -177
-1 12000 -192
-1 12000 -153
-1 12000 -175
-1 12000 -199
-1 12000 -181
-1 12000 -200
-1 12000 -200
-1 12000 -200
-1 12000 -189
-1 12000 -137
-1 12000 -138
-1 12000 -125
-1 12000 -176
-1 12000 -197
-1 12000 -188
-1 12000 -151
-1 12000 -200
-1 12000 -200
-1 12000 -191
-1 12000 -180
-1 12000 -125
-1 12000 -200
-1 12000 -172
-1 12000 -167
-1 12000 -138
-1 12000 -200
-1 12000 -189
-1 12000 -200
-1 12000 -200
-1 12000 -196
-1 12000 -200
-1 12000 -145
-1 15000 -190
-1 12000 -200
-1 12000 -200
-1 12000 -196
-1 12000 -81
-1 12000 -200
-1 15000 -155
-1 15000 -200
-1 15000 -183
-1 15000 -183
-1 15000 -200
-1 15000 -135
-1 15000 -133
-1 15000 -176
-1 15000 -200
-1 15000 -176
-1 15000 -162
-1 15000 -200
-1 15000 -200
-1 15000 -163
-1 15000 -143
-1 15000 -200
-1 15000 -154
-1 15000 -200
-1 15000 -129
-1 15000 -160
-1 15000 -117
-1 15000 -195
-1 15000 -155
-1 15000 -153
-1 15000 -158
-1 15000 -180
-1 15000 -177
-1 15000 -155
-1 15000 -184
-1 15000 -152
-1 15000 -150
-1 15000 -166
-1 15000 -184
-1 15000 -166
-1 12000 -135
-1 12000 -193
-1 12000 -177
-1 12000 -200
-1 12000 -200
-1 12000 -101
-1 12000 -200
-1 12000 -200
-1 12000 -174
-1 12000 -200
-1 12000 -198
-1 12000 -200
-1 12000 -192
-1 12000 -200
-1 12000 -193
-1 12000 -193
-1 15000 -200
